1.020000	0.025500
1.125000	0.134400
1.240000	0.225600
1.390000	0.316900
1.585000	0.408100
1.900000	0.500300
2.180000	0.588600
2.420000	0.676900
3.020000	0.863300
3.570000	1.049700
4.030000	1.226300
4.760000	1.589200
5.360000	1.952200
5.750000	2.315200
6.150000	2.687900
6.400000	3.041100
6.600000	3.413900
6.850000	3.776900
7.050000	4.130000
7.150000	4.493000
7.250000	4.865800
7.400000	5.228700
7.500000	5.591700
7.600000	6.317600
