1.000000	0.000000
1.040000	0.058700
1.060000	0.085800
1.080000	0.113000
1.100000	0.138200
1.120000	0.161600
1.140000	0.183300
1.160000	0.205200
1.200000	0.245000
1.240000	0.281500
1.300000	0.333800
1.600000	0.511900
1.900000	0.627900
2.200000	0.724100
2.500000	0.808800
2.800000	0.886400
3.100000	0.959000
3.400000	1.030900
3.700000	1.101900
