1.000000	0.000000
1.040000	0.084600
1.060000	0.121700
1.080000	0.164800
1.100000	0.198200
1.120000	0.229500
1.140000	0.257000
1.160000	0.283600
1.200000	0.330000
1.240000	0.371800
1.300000	0.420800
1.600000	0.610000
1.900000	0.744200
2.200000	0.861800
2.500000	0.974000
2.800000	1.082100
3.100000	1.190000
