1.000000	0.000000
1.040000	0.043300
1.060000	0.061300
1.080000	0.086100
1.100000	0.106400
1.120000	0.125000
1.140000	0.143000
1.160000	0.160300
1.200000	0.195800
1.240000	0.227400
1.300000	0.270000
1.600000	0.433100
1.900000	0.553200
2.200000	0.650900
2.500000	0.740000
2.800000	0.827100
3.100000	0.919000
3.400000	1.015900
3.700000	1.117000
