1.000000	0.000000
1.020000	0.049000
1.050000	0.095200
1.100000	0.154500
1.150000	0.200000
1.220000	0.245900
1.290000	0.302300
1.380000	0.347800
1.480000	0.398600
1.570000	0.452200
1.660000	0.500000
1.750000	0.548600
1.830000	0.601100
1.900000	0.652600
1.970000	0.700500
2.020000	0.747500
2.070000	0.801900
2.120000	0.849100
2.150000	0.902300
